,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
302,95,212,0,50,144,12,11,9,11,4,6,37,14,357,350,1,6,164,222,0,0,0
303,41,154,0,21,68,14,22,16,14,0,14,79,37,278,256,1,7,66,155,0,9,0
304,244,396,6,215,144,13,23,3,6,14,8,37,18,508,503,10,9,335,396,0,31,1
305,162,203,0,56,48,7,31,7,7,16,17,43,46,183,166,6,7,197,207,0,2,0
306,43,79,4,215,144,12,22,12,13,6,9,79,64,508,503,10,9,38,66,0,0,0
307,230,216,28,38,80,13,15,7,14,7,12,92,64,284,286,7,4,203,220,1,4,0
308,199,193,0,215,144,6,28,6,16,5,39,68,100,259,227,10,9,188,468,0,23,1
309,202,198,18,215,144,8,14,12,1,8,7,79,64,384,379,8,9,174,206,1,0,0
310,213,226,65,215,144,16,64,9,8,20,8,60,53,508,503,5,7,237,231,1,59,1
311,193,336,0,76,115,1,15,1,10,13,4,31,14,260,232,0,2,266,348,0,0,0
312,274,282,162,27,63,3,35,15,9,13,5,85,67,119,167,8,4,241,260,1,130,1
313,188,294,0,38,90,12,12,9,15,3,8,63,27,254,230,1,5,240,306,0,0,0
314,246,209,9,67,0,16,64,8,11,14,12,85,79,278,317,8,8,214,211,0,18,1
315,114,156,29,21,70,11,20,4,8,8,7,53,79,285,324,3,7,152,123,1,19,1
316,120,235,26,58,144,16,64,3,7,3,16,77,39,270,238,3,1,157,244,1,0,0
317,266,284,0,215,144,5,18,5,5,9,18,72,64,282,269,10,9,273,286,0,0,0
318,217,301,2,215,144,0,15,1,11,10,11,65,67,273,266,10,9,254,280,0,0,0
319,325,361,0,88,107,1,22,1,5,14,17,58,38,253,237,5,5,332,361,0,0,0
320,166,315,0,76,144,10,16,9,3,10,7,42,28,332,309,1,4,196,303,0,0,0
321,164,158,121,215,144,13,28,13,14,11,5,99,100,508,503,10,9,399,468,1,21,1
322,279,287,0,215,144,5,6,16,2,0,3,79,72,267,284,10,9,267,278,0,0,0
323,251,351,0,100,108,1,24,1,4,9,11,51,28,239,236,1,5,283,360,0,0,0
324,220,280,0,93,7,12,16,3,12,8,5,43,50,164,197,7,7,285,270,0,2,0
325,80,122,0,5,87,6,23,6,3,11,7,78,46,318,311,10,9,57,135,0,0,0
326,206,278,48,215,144,7,33,7,13,12,10,62,40,206,208,10,9,221,286,1,0,0
327,267,383,0,102,130,0,34,1,12,13,14,42,31,183,176,0,1,297,378,0,0,0
328,186,273,0,103,118,15,19,12,12,6,9,99,43,232,251,4,3,218,274,0,0,0
329,250,360,18,215,144,10,20,10,10,16,12,66,25,226,230,10,9,238,351,1,0,0
330,170,242,2,29,108,6,26,6,9,7,8,60,56,317,285,2,6,208,239,0,0,0
331,176,227,80,215,144,13,19,16,15,0,7,58,32,303,321,10,9,175,230,1,0,0
332,261,229,107,46,31,5,16,12,12,7,11,87,81,259,270,7,8,235,223,1,0,0
333,91,135,22,215,144,6,20,3,6,10,15,96,70,304,302,8,8,103,137,1,0,0
334,314,321,4,98,1,0,20,2,1,12,13,69,67,216,211,7,7,317,311,0,28,1
335,166,166,0,29,7,6,24,3,3,16,18,59,42,329,320,7,7,154,177,0,0,0
336,155,210,26,1,74,2,8,4,2,5,9,99,81,321,321,6,3,399,207,1,2,0
337,259,250,6,215,144,2,16,9,10,4,11,74,76,276,304,10,4,256,260,0,60,1
338,293,400,0,215,115,0,34,0,0,20,17,40,16,239,243,10,9,310,406,0,0,0
339,206,294,0,36,94,7,19,13,14,10,10,45,21,247,225,3,2,259,302,0,0,0
340,188,248,0,215,144,10,17,8,11,10,10,81,47,217,236,5,9,171,247,0,0,0
341,311,393,0,104,107,1,24,3,6,16,6,45,20,283,265,3,4,321,384,0,0,0
342,142,258,0,215,144,10,14,1,12,7,11,40,38,367,351,10,9,228,247,0,0,0
343,248,331,0,215,144,0,19,10,0,4,11,63,22,259,259,10,9,267,340,0,0,0
344,171,320,0,215,144,1,11,7,5,1,5,65,27,347,334,10,9,232,323,0,0,0
345,183,260,8,215,144,5,11,13,4,1,9,74,62,289,271,10,9,218,246,0,30,1
346,138,250,0,215,144,10,16,9,11,9,3,45,30,318,339,10,9,190,240,0,0,0
347,118,153,35,215,144,16,64,16,1,39,14,99,100,508,503,10,9,399,106,1,253,1
348,179,263,0,215,144,10,23,0,10,10,16,49,48,328,324,10,9,233,261,0,0,0
349,173,209,429,215,144,1,10,1,0,6,8,85,54,360,348,10,9,169,212,2,0,0
350,75,174,0,15,144,6,7,13,14,8,4,92,54,429,416,7,7,107,177,0,2,0
351,98,194,0,11,98,7,7,1,6,3,6,97,57,316,314,10,9,114,204,0,0,0
352,191,204,36,9,36,15,11,12,8,7,6,76,66,409,396,5,7,195,205,1,0,0
353,210,195,9,40,89,13,31,12,12,17,13,62,51,268,292,3,1,203,197,0,4,0
354,37,152,0,5,86,0,9,4,5,3,4,82,37,359,356,1,1,66,158,0,0,0
355,152,140,0,23,2,13,23,7,13,11,21,64,51,338,336,7,7,137,150,0,0,0
356,154,192,0,215,66,15,12,3,15,2,8,74,41,333,349,10,9,146,190,0,0,0
357,89,166,0,215,144,6,6,16,14,0,2,86,47,396,393,10,9,93,169,0,0,0
358,235,336,0,75,115,3,25,3,8,18,16,42,58,194,229,7,3,277,274,0,0,0
359,137,161,13,34,54,12,24,14,12,14,20,56,89,127,192,7,7,160,131,1,23,1
360,210,217,0,69,48,15,19,15,12,8,11,60,57,190,205,4,7,204,219,0,0,0
361,214,264,0,215,144,5,14,7,4,10,13,67,64,307,289,10,9,245,252,0,2,0
362,217,293,0,46,133,1,11,4,12,9,5,61,42,228,225,1,4,236,294,0,0,0
363,150,329,0,63,114,3,15,4,14,3,7,16,6,278,251,0,0,286,338,0,0,0
364,332,347,0,70,61,5,21,16,14,0,12,69,71,175,172,6,7,351,343,0,72,1
365,201,189,72,3,56,11,6,16,11,0,8,97,79,298,307,10,9,174,186,1,0,0
366,244,284,0,46,107,4,11,14,4,1,7,74,67,256,242,2,2,264,282,0,0,0
367,171,225,0,27,105,14,32,7,7,14,15,45,38,140,142,1,5,196,228,0,2,0
368,34,42,2,215,144,9,22,10,10,12,10,90,79,508,503,10,9,20,42,0,0,0
369,274,293,4,62,30,8,16,11,0,9,7,86,91,244,269,7,7,276,274,0,28,1
370,223,333,0,93,134,1,15,1,13,9,7,40,19,309,288,1,4,264,332,0,0,0
371,270,247,0,215,144,8,38,5,4,8,14,81,83,167,163,10,9,250,247,0,6,0
372,300,410,0,152,102,10,18,10,8,13,14,46,19,220,233,3,1,280,404,0,0,0
373,242,282,0,70,18,4,22,4,6,14,10,56,37,279,265,7,7,228,290,0,0,0
374,180,217,0,36,85,8,20,12,8,7,14,66,37,403,437,7,3,174,218,0,0,0
375,254,281,22,92,98,15,20,15,12,7,8,70,35,251,256,2,1,261,283,1,0,0
376,82,188,0,40,144,13,8,0,1,4,6,65,29,333,323,10,9,131,198,0,0,0
377,214,210,21,215,144,16,64,16,3,0,2,82,74,508,503,7,6,202,215,1,83,1
378,232,315,10,76,144,4,12,1,3,8,4,64,36,332,328,7,6,240,311,1,9,0
379,154,272,0,60,115,13,15,12,13,5,14,56,36,273,249,1,3,204,276,0,0,0
380,227,219,2,65,7,2,17,0,2,12,8,87,96,263,260,10,9,227,220,0,39,1
381,102,106,16,13,1,3,10,12,1,3,5,93,87,265,229,8,7,100,117,1,50,1
382,90,205,0,215,144,1,14,12,6,4,5,70,41,353,363,10,9,139,205,0,0,0
383,269,374,0,102,110,6,16,1,13,11,10,48,27,247,225,1,5,284,357,0,0,0
384,278,285,136,30,8,0,20,1,2,11,8,82,75,221,222,8,5,269,291,1,118,1
385,104,185,0,215,98,8,15,10,11,3,10,63,41,349,356,10,9,153,198,0,0,0
386,241,326,12,86,107,1,22,4,5,10,10,65,43,237,230,4,5,256,325,1,0,0
387,246,373,0,96,111,2,18,0,15,6,5,18,14,250,231,0,1,310,369,0,0,0
388,228,347,0,215,144,7,24,3,7,5,16,61,15,508,503,10,9,246,341,0,0,0
389,240,320,9,50,65,2,20,4,0,9,10,89,44,281,267,8,6,239,316,0,4,0
390,350,423,0,102,77,5,16,4,13,8,9,23,12,278,268,6,4,337,415,0,0,0
391,283,393,0,106,67,7,18,7,15,6,13,27,20,233,248,7,7,329,382,0,0,0
392,300,287,281,48,0,9,18,10,9,11,9,82,91,174,177,7,8,297,270,1,284,1
393,165,246,0,48,110,16,64,13,2,9,11,46,44,279,265,1,1,186,222,0,0,0
394,210,327,0,74,122,3,21,5,3,13,14,38,23,318,300,1,6,250,332,0,0,0
395,238,344,0,75,123,12,26,5,8,5,18,79,61,188,189,2,6,223,271,0,0,0
396,85,208,0,30,101,1,11,16,4,0,8,67,22,348,314,0,0,121,218,0,0,0
397,180,233,0,215,144,11,13,2,9,5,8,71,65,239,225,10,9,202,242,0,15,1
398,237,311,0,62,110,2,17,2,2,4,11,50,27,251,235,3,4,252,321,0,0,0
399,202,213,2,67,34,12,17,12,2,14,8,50,53,344,356,7,6,189,203,0,0,0
400,250,292,0,215,144,0,14,16,3,0,10,83,49,273,273,10,9,240,296,0,0,0
401,168,276,0,38,74,3,7,9,5,2,5,62,29,294,280,7,5,196,287,0,0,0
402,257,281,0,46,106,9,20,8,9,11,17,54,49,285,279,1,1,254,280,0,0,0
403,177,251,0,48,144,10,12,9,12,8,4,67,34,270,282,2,7,175,255,0,4,0
404,101,168,61,215,144,11,19,11,11,8,14,70,74,508,503,10,9,157,143,1,10,1
405,366,236,87,215,144,16,64,12,16,12,39,79,100,508,503,6,9,228,468,1,65,1
406,111,280,0,65,111,2,14,1,11,6,5,26,15,339,325,0,0,224,286,0,0,0
407,139,189,21,46,48,7,28,5,7,5,10,77,71,138,119,7,7,141,175,1,39,1
408,269,253,311,215,0,1,25,2,0,14,9,94,91,208,233,8,8,257,252,1,400,1
409,48,24,18,215,144,15,21,13,13,11,11,89,86,508,503,10,9,29,31,1,31,1
410,176,281,0,215,144,16,64,3,0,1,3,76,45,508,503,0,1,197,292,0,0,0
411,290,340,47,62,72,6,15,1,6,5,8,71,55,160,150,7,6,329,346,1,36,1
412,269,295,0,56,108,4,25,5,4,8,19,61,52,286,286,1,2,283,304,0,0,0
413,214,282,0,50,82,13,29,3,12,14,11,66,63,148,177,2,6,269,227,0,77,1
414,234,323,0,215,144,3,24,3,3,2,17,73,44,252,217,10,9,264,315,0,6,0
415,223,218,0,32,70,14,21,7,7,14,16,70,76,281,272,7,7,220,217,0,16,1
416,247,240,8,88,2,9,18,8,10,13,8,70,66,280,288,8,8,235,242,0,182,1
417,160,158,25,25,16,16,64,10,10,5,7,65,65,396,406,7,6,158,159,1,2,0
418,233,218,120,36,144,13,23,6,14,7,18,93,58,208,203,8,4,207,220,1,39,1
419,195,243,0,54,144,6,25,5,7,6,15,47,32,300,284,7,4,196,246,0,0,0
420,227,297,0,215,144,16,64,4,7,2,10,67,43,508,503,10,6,256,302,0,0,0
421,236,367,0,93,105,5,31,3,7,16,9,39,12,258,247,7,5,273,374,0,0,0
422,60,160,0,34,100,2,16,10,10,7,10,78,27,360,351,2,0,96,170,0,0,0
423,107,181,0,215,63,1,15,9,1,3,8,89,57,385,362,3,1,119,189,0,0,0
424,149,141,18,15,81,0,18,0,4,9,7,77,69,370,368,8,7,139,149,1,4,0
425,273,267,0,32,37,11,16,11,10,14,6,55,52,233,242,5,7,277,266,0,0,0
426,357,368,0,148,27,15,31,15,14,11,16,39,32,154,176,7,7,325,366,0,12,1
427,233,219,26,21,12,12,17,1,1,6,8,83,70,302,315,8,7,212,229,1,198,1
428,216,263,0,215,71,2,25,13,8,2,5,53,32,329,321,10,9,189,269,0,0,0
429,145,238,0,32,80,11,6,16,12,0,5,71,47,352,346,1,5,194,245,0,0,0
430,104,202,0,11,14,3,18,5,3,9,10,82,49,323,293,7,7,141,210,0,8,0
431,161,179,9,50,92,15,18,11,10,9,9,64,55,360,405,3,5,175,189,0,0,0
432,195,288,2,19,40,5,18,16,0,0,9,95,36,326,309,7,7,183,292,0,0,0
433,239,276,0,67,123,4,20,3,4,7,17,54,57,299,300,1,1,279,280,0,0,0
434,130,129,15,17,70,12,28,12,11,4,12,71,37,289,326,3,2,114,121,1,0,0
435,107,174,0,215,144,10,20,2,10,4,13,58,42,284,296,10,9,150,183,0,0,0
436,80,140,0,215,144,13,13,8,15,5,9,67,51,328,320,4,7,122,131,0,23,1
437,195,262,0,23,106,16,64,13,13,8,5,62,31,315,294,0,1,196,272,0,0,0
438,213,313,0,154,118,0,16,0,0,13,11,51,28,319,300,1,3,245,314,0,0,0
439,320,340,0,67,85,6,13,9,7,2,10,73,58,209,199,6,7,324,321,0,0,0
440,303,317,0,215,144,10,23,10,9,17,18,65,63,270,278,10,9,315,312,0,62,1
441,177,210,84,34,49,11,26,10,2,5,10,86,65,107,145,7,6,155,194,1,36,1
442,105,173,0,215,144,13,4,16,7,0,4,84,60,305,284,10,9,114,170,0,13,1
443,210,329,0,76,109,9,16,0,1,9,7,50,27,320,291,1,3,200,324,0,0,0
444,236,291,71,110,144,1,18,4,4,9,11,65,56,225,226,3,3,277,294,1,0,0
445,236,269,12,60,0,3,15,8,6,5,10,86,53,205,191,8,8,211,277,1,301,1
446,200,202,35,215,144,8,28,12,11,11,19,65,67,308,334,10,9,202,207,1,6,0
447,230,376,0,215,144,8,15,0,8,6,14,44,32,231,209,10,9,304,354,0,0,0
448,290,310,0,54,110,1,14,9,1,8,13,66,64,285,269,2,7,304,314,0,0,0
449,203,329,0,78,144,2,13,2,12,10,6,29,13,324,302,1,1,258,330,0,0,0
450,179,227,0,44,144,10,24,10,10,16,14,67,61,256,266,7,7,184,223,0,4,0
451,153,258,0,215,144,9,26,9,2,11,5,52,24,346,349,0,9,166,259,0,0,0
452,253,259,0,215,11,4,13,4,4,3,6,48,81,162,168,10,9,264,251,0,74,1
453,241,311,0,67,106,1,20,10,1,10,17,52,43,280,274,5,7,288,306,0,0,0
454,131,120,0,215,144,5,43,3,5,19,26,86,97,166,118,8,8,118,105,0,63,1
455,199,220,0,215,144,11,21,12,0,13,9,45,61,318,324,10,9,201,197,0,0,0
456,223,203,6,30,76,8,19,8,8,7,15,80,81,359,358,3,5,205,197,0,0,0
457,310,327,76,38,77,7,17,7,6,5,8,75,63,177,166,4,3,317,336,1,0,0
458,92,277,0,215,144,10,19,1,2,7,6,40,16,508,503,10,9,220,279,0,0,0
459,189,244,0,36,91,1,18,1,4,9,5,47,32,302,292,1,3,190,252,0,0,0
460,114,164,0,215,144,15,33,15,14,11,10,45,43,508,503,10,9,127,143,0,0,0
461,221,286,0,30,112,0,12,16,1,0,11,60,39,183,180,0,1,270,293,0,0,0
462,217,355,0,215,131,1,30,1,1,21,12,20,13,239,235,0,9,302,362,0,0,0
463,178,215,0,27,22,11,17,11,8,9,9,43,34,300,316,0,3,203,227,0,0,0
464,228,246,0,215,144,16,64,16,9,0,10,70,52,508,503,5,4,241,251,0,0,0
465,220,289,0,215,144,13,18,6,4,13,12,66,62,283,266,10,9,239,266,0,0,0
466,149,181,23,215,144,11,29,11,15,13,12,37,41,205,211,10,7,165,176,1,0,0
467,212,250,0,215,144,4,12,15,1,3,6,63,48,508,503,10,9,216,247,0,0,0
468,108,164,0,215,144,12,19,12,15,7,9,76,55,508,503,10,9,120,165,0,0,0
469,256,328,0,92,115,12,17,10,12,4,8,47,46,185,204,7,6,304,316,0,0,0
470,31,103,0,9,40,14,25,3,7,9,11,88,52,280,270,3,6,66,97,0,6,0
471,215,303,23,215,144,10,18,9,10,14,13,39,20,338,325,10,9,216,303,1,0,0
472,178,263,0,215,144,9,14,3,10,5,10,67,53,280,277,10,9,230,251,0,0,0
473,57,133,2,215,144,9,6,2,0,2,2,83,51,364,368,10,9,65,136,0,0,0
474,266,244,0,125,5,15,30,15,3,8,6,60,86,194,206,7,8,264,223,0,71,1
475,130,137,0,32,56,3,31,3,3,23,15,61,52,328,330,7,6,122,144,0,0,0
476,169,248,0,27,92,13,21,12,1,5,6,79,51,375,341,1,1,178,246,0,0,0
477,170,180,101,215,144,9,19,9,2,11,6,91,82,393,401,10,9,167,172,1,18,1
478,117,222,2,215,144,13,11,4,13,1,8,92,43,508,503,10,9,138,230,0,0,0
479,200,187,28,32,24,16,64,3,12,4,14,85,76,209,259,8,7,200,185,1,29,1
480,235,274,4,48,120,1,15,13,0,9,12,69,48,304,287,10,9,239,276,0,0,0
481,178,176,0,15,0,5,13,0,3,4,7,95,92,250,231,10,9,170,186,0,46,1
482,180,200,2,3,65,15,19,6,15,5,11,87,77,273,280,7,6,174,175,0,9,0
483,171,198,0,215,144,14,23,13,14,12,15,31,25,181,168,10,9,178,202,0,0,0
484,219,323,0,215,144,1,19,1,1,14,9,51,29,508,503,10,9,257,328,0,0,0
485,83,184,0,13,144,5,17,6,5,5,9,92,41,201,154,4,2,110,189,0,0,0
486,165,244,230,215,144,15,31,13,12,12,15,59,77,508,503,10,9,209,193,1,13,1
487,193,169,135,9,0,11,25,15,12,10,10,95,92,290,304,8,8,168,175,1,297,1
488,235,285,0,50,81,5,25,3,5,9,23,53,61,248,231,6,7,270,269,0,0,0
489,294,411,0,98,114,11,14,6,10,7,5,14,7,212,206,1,1,357,407,0,0,0
490,98,211,0,54,105,8,17,2,9,7,10,49,23,347,338,0,1,164,219,0,0,0
491,242,365,0,122,75,3,42,3,6,26,22,34,21,186,161,7,7,288,359,0,0,0
492,234,324,0,78,113,0,30,0,0,21,10,44,20,312,284,1,1,254,332,0,0,0
493,187,304,0,215,144,3,23,3,3,15,12,40,27,206,207,0,2,245,293,0,0,0
494,149,242,0,56,85,3,22,3,3,18,17,36,21,310,263,2,6,194,250,0,0,0
496,205,263,0,139,133,11,23,8,11,12,13,54,27,280,270,1,0,206,256,0,0,0
497,188,206,0,215,144,9,9,11,9,7,6,69,69,363,366,10,9,208,213,0,12,1
498,209,206,0,27,66,4,23,1,4,11,15,70,67,312,296,1,7,211,206,0,126,1
499,130,138,47,215,144,15,7,3,10,4,3,98,99,298,268,10,9,121,150,1,43,1
500,189,221,0,215,144,15,8,12,9,4,6,56,51,325,316,10,9,196,227,0,0,0
502,272,382,0,92,89,5,17,5,5,11,9,23,14,181,188,7,2,299,385,0,0,0
503,236,365,0,215,97,0,17,1,12,4,10,26,10,283,266,4,2,266,371,0,0,0
504,202,263,0,215,144,16,64,12,7,5,5,52,33,508,503,1,0,224,271,0,0,0
505,71,225,0,215,144,5,18,5,5,10,12,48,29,508,503,10,9,179,233,0,0,0
506,159,279,0,58,135,11,15,8,11,7,11,80,45,301,322,10,9,214,278,0,0,0
507,252,251,27,215,144,11,9,8,0,6,6,89,82,286,268,10,9,236,245,1,0,0
508,186,185,89,215,144,11,35,12,11,15,17,83,89,130,205,10,9,180,178,1,49,1
509,288,308,0,82,117,5,27,13,4,6,20,74,52,267,266,2,1,278,316,0,0,0
510,214,204,16,58,91,12,31,15,12,19,23,60,59,207,211,5,5,204,205,1,4,0
511,239,195,99,48,62,16,64,15,12,22,22,79,51,170,235,7,5,216,197,1,4,0
512,199,214,15,44,95,16,64,13,0,6,12,73,60,370,336,3,1,202,208,1,2,0
513,366,199,429,215,144,10,9,16,12,39,4,99,86,305,313,10,8,399,192,2,30,1
514,241,350,0,75,54,7,20,3,14,7,12,33,16,276,268,7,7,285,346,0,0,0
515,98,160,0,15,55,10,10,8,6,4,4,75,53,336,340,5,2,119,153,0,0,0
516,230,244,0,80,130,0,15,0,0,11,12,60,61,291,290,1,1,253,244,0,0,0
517,293,384,12,104,79,13,38,4,13,12,27,35,73,235,224,1,7,316,259,1,114,1
518,138,212,0,58,113,14,26,7,14,14,19,51,25,247,287,1,9,176,213,0,0,0
519,155,177,8,7,59,2,12,10,2,5,10,96,74,313,315,10,9,142,177,0,2,0
520,220,249,8,215,144,10,16,0,8,7,12,67,69,255,260,10,9,242,234,0,13,1
521,99,127,99,40,29,15,42,13,12,19,18,61,72,92,140,7,8,96,82,1,56,1
522,158,189,53,11,14,5,24,5,5,12,7,86,88,128,122,7,7,163,180,1,88,1
523,240,261,69,215,144,16,64,16,16,39,39,81,78,508,503,7,8,262,262,1,15,1
524,268,299,0,215,144,10,18,6,4,11,12,47,65,237,233,10,9,306,287,0,4,0
525,272,331,0,75,128,9,21,15,11,4,10,35,27,277,300,10,9,290,330,0,0,0
526,39,174,429,215,144,14,8,16,16,0,0,82,38,315,316,10,9,79,175,2,2,0
527,191,318,0,15,63,6,44,7,6,14,21,58,21,194,145,7,7,220,317,0,0,0
528,135,153,26,9,77,8,28,12,8,16,20,87,62,275,316,7,6,126,137,1,4,0
529,157,266,30,60,137,8,15,9,1,10,7,40,19,284,285,1,1,193,258,1,0,0
530,202,321,0,82,49,11,15,15,12,5,5,48,27,230,243,2,7,244,329,0,0,0
531,183,175,140,13,6,16,64,7,3,3,5,91,76,296,287,6,7,164,185,1,26,1
532,185,157,65,215,144,15,35,15,12,16,13,67,54,138,201,10,9,156,146,1,88,1
533,215,228,21,215,144,8,19,8,9,15,15,72,60,393,384,10,9,213,226,1,0,0
534,173,386,0,72,144,11,16,0,13,5,6,45,10,247,237,1,1,266,379,0,0,0
535,134,115,0,20,0,2,6,2,1,2,5,78,71,375,380,8,8,124,127,0,42,1
536,91,181,0,215,144,9,10,16,9,0,8,63,43,408,413,10,9,132,194,0,0,0
537,176,152,21,56,30,7,38,7,7,24,23,80,82,79,127,8,8,143,119,1,85,1
538,156,207,0,93,114,9,16,8,10,10,7,51,31,338,335,1,0,172,213,0,0,0
539,207,222,12,44,22,16,64,11,11,8,11,76,84,369,374,7,8,208,189,1,32,1
540,81,215,0,19,124,3,14,4,7,7,7,67,32,325,307,0,1,148,224,0,0,0
541,84,180,2,215,144,2,15,16,9,0,12,98,44,336,374,10,9,81,180,0,0,0
542,209,298,0,78,97,4,19,4,4,14,14,45,28,359,347,4,4,229,298,0,0,0
543,179,242,0,215,144,4,9,8,2,6,6,38,28,508,503,10,9,212,246,0,0,0
544,180,197,26,17,113,11,21,12,11,10,13,61,47,308,368,2,4,179,196,1,2,0
545,224,292,0,110,88,12,18,12,12,14,11,38,14,236,235,1,0,218,295,0,0,0
546,302,307,10,46,11,0,19,9,0,11,15,76,60,235,227,7,7,294,316,1,0,0
547,260,258,0,46,43,16,64,4,1,8,12,57,61,330,331,6,7,279,263,0,0,0
548,205,230,0,58,71,0,12,0,4,7,6,77,61,359,348,8,3,179,229,0,0,0
549,191,173,0,215,144,13,50,12,12,18,15,43,35,197,264,10,9,175,175,0,0,0
550,187,291,0,215,144,2,17,1,10,8,8,60,57,259,243,10,9,237,274,0,0,0
551,225,283,0,95,144,1,9,16,5,0,5,83,51,369,348,10,9,219,287,0,0,0
552,212,350,0,215,100,13,31,3,6,10,17,9,8,227,185,10,9,289,359,0,0,0
553,202,199,50,215,144,10,20,10,10,14,13,65,69,466,475,10,9,207,192,1,16,1
554,241,251,84,215,144,16,64,12,9,6,8,92,68,508,503,8,8,210,253,1,83,1
555,280,307,0,52,46,4,22,1,3,12,13,66,62,222,224,4,8,275,291,0,0,0
556,145,221,0,215,144,2,11,0,10,6,6,67,62,313,303,10,9,197,230,0,0,0
557,53,171,0,9,85,6,5,0,7,4,5,81,45,395,383,1,1,92,182,0,0,0
558,191,233,0,215,144,12,19,13,12,10,12,64,41,508,503,10,9,195,236,0,0,0
559,163,161,57,29,72,16,64,6,15,5,9,84,81,277,298,8,6,147,164,1,10,1
560,227,275,0,215,144,7,19,3,7,11,8,59,62,156,175,10,9,260,250,0,2,0
561,248,234,6,88,144,9,15,11,8,2,8,70,74,347,368,10,9,231,232,0,0,0
562,168,299,0,67,129,7,12,2,11,7,5,25,12,368,354,0,0,230,300,0,0,0
563,150,181,2,215,144,3,7,12,5,5,7,96,65,358,342,10,9,143,179,0,0,0
564,180,217,21,9,24,5,9,16,6,0,5,95,87,341,330,6,7,180,208,1,133,1
565,143,122,0,215,14,6,35,7,6,19,14,56,81,134,158,2,5,145,88,0,53,1
566,135,152,12,19,24,14,13,14,14,5,7,81,72,317,322,7,7,142,155,1,2,0
567,232,237,0,21,12,8,28,14,10,5,17,80,68,257,303,7,7,221,210,0,0,0
568,150,164,9,25,38,13,29,13,13,17,18,87,67,180,243,8,6,148,159,0,2,0
569,173,195,85,17,70,15,30,15,12,19,19,71,73,236,253,6,6,164,172,1,27,1
570,295,341,188,215,52,9,17,16,9,0,14,82,63,195,183,8,7,297,336,1,182,1
571,239,350,0,215,144,1,17,5,4,5,7,63,49,255,251,10,9,289,340,0,0,0
572,267,322,0,69,104,2,20,2,10,13,10,31,11,282,257,3,6,263,330,0,0,0
573,240,343,0,215,144,4,19,4,3,9,12,36,27,241,208,10,1,281,343,0,0,0
574,206,310,0,58,144,12,27,1,9,1,10,89,90,309,302,10,9,216,213,0,92,1
575,236,321,0,85,103,9,13,10,1,9,10,37,29,245,228,2,0,316,324,0,0,0
576,145,159,27,215,144,3,21,5,5,3,10,84,66,259,235,7,8,140,168,1,68,1
577,112,278,0,215,144,7,17,3,3,7,9,49,26,242,189,10,9,206,286,0,0,0
578,291,320,0,52,78,2,11,8,0,4,7,58,63,183,187,6,7,321,314,0,0,0
579,198,289,0,40,49,2,20,2,9,12,13,84,43,309,306,10,9,203,299,0,0,0
580,251,249,0,92,65,4,15,9,1,5,15,67,58,259,251,7,7,235,253,0,0,0
581,114,175,0,13,86,6,15,6,6,9,8,72,42,323,328,2,2,115,187,0,0,0
582,315,323,0,86,124,1,16,2,1,10,17,65,66,238,228,3,1,324,326,0,0,0
583,261,282,38,215,144,10,25,8,8,19,13,64,60,331,325,10,9,273,288,1,13,1
584,104,199,0,29,144,15,12,16,14,0,7,95,45,289,275,10,9,118,202,0,0,0
585,104,219,4,25,138,9,31,11,9,5,16,59,36,343,324,1,1,157,226,0,0,0
586,302,425,0,119,144,2,26,2,16,10,39,24,100,177,503,1,9,341,468,0,0,0
587,306,355,0,38,106,0,15,0,3,10,11,71,41,245,228,2,2,307,358,0,0,0
588,126,140,15,25,40,14,29,3,13,7,13,65,62,213,232,5,5,148,142,1,60,1
589,117,170,0,1,21,5,7,5,13,2,5,94,75,379,380,6,7,142,167,0,0,0
591,231,269,0,50,18,0,24,1,3,5,7,42,63,256,258,7,7,259,255,0,6,0
592,183,295,0,215,144,5,15,1,4,9,11,64,37,325,301,0,0,196,289,0,0,0
593,298,261,409,88,0,3,49,14,6,27,28,94,95,169,148,8,8,278,261,1,429,1
594,158,206,8,215,144,10,8,0,8,3,4,98,83,508,503,10,9,189,200,0,4,0
595,227,330,0,76,120,3,16,5,8,11,10,53,20,274,262,0,1,233,340,0,0,0
596,110,133,16,13,87,13,13,6,5,7,7,86,57,323,302,6,6,114,139,1,0,0
597,135,244,0,32,108,1,12,9,14,4,4,77,43,312,301,0,2,151,251,0,0,0
598,217,300,0,50,97,6,18,3,6,10,8,46,23,304,275,2,4,243,298,0,22,1
599,138,245,0,38,85,0,13,15,0,1,14,97,55,269,242,8,1,146,238,0,2,0
600,171,252,0,44,124,3,18,11,3,6,12,55,44,305,289,1,1,175,244,0,0,0
601,221,278,0,48,112,2,17,14,2,4,14,93,57,270,293,3,2,247,279,0,0,0
602,229,233,0,56,78,16,64,15,3,18,17,70,64,171,196,6,6,237,242,0,8,0
603,269,263,0,215,144,8,26,4,3,14,9,78,70,210,204,10,9,257,264,0,0,0
604,245,297,0,58,58,3,11,3,14,11,5,44,40,310,301,7,6,282,301,0,0,0
