,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
184,18.6,41.5,0.0,18.2,10.3,10,46.0,3,14,17.0,13.0,17.0,12.0,1011.3,1009.4,1.0,4.0,31.0,39.9,0,0.0,0
185,19.0,21.1,16.4,10.6,0.2,13,89.0,0,0,17.0,20.0,96.0,95.0,1008.4,1004.8,8.0,8.0,20.3,20.4,1,26.6,1
186,6.7,16.4,3.2,1.0,7.0,7,24.0,6,9,17.0,9.0,83.0,64.0,1027.4,1025.3,1.0,3.0,10.3,13.8,1,1.6,1
187,12.3,17.0,0.0,,,2,48.0,8,9,7.0,7.0,69.0,63.0,1019.2,1018.0,,,14.2,16.3,0,0.2,0
188,19.3,21.3,19.4,,,10,57.0,10,10,31.0,28.0,92.0,90.0,1014.6,1015.2,,,19.6,20.0,1,1.2,1
189,14.4,33.5,0.0,6.0,10.5,12,54.0,7,7,11.0,17.0,80.0,29.0,1018.6,1014.8,4.0,6.0,20.4,32.8,0,0.0,0
190,6.6,32.7,0.0,4.9,,14,39.0,3,15,13.0,24.0,28.0,11.0,1013.8,1007.5,,,22.6,32.2,0,0.0,0
191,16.4,24.1,0.0,,,10,39.0,9,8,13.0,20.0,54.0,41.0,1011.0,1011.1,,,19.5,22.3,0,0.0,0
192,11.0,21.3,0.0,,,15,31.0,7,13,15.0,13.0,54.0,40.0,1013.4,1010.9,,,16.1,20.8,0,0.0,0
193,16.2,22.2,0.0,,,5,33.0,13,1,6.0,13.0,76.0,67.0,1025.4,1022.8,,,18.4,19.9,0,0.0,0
194,14.1,25.3,0.2,1.8,10.5,0,20.0,14,0,9.0,13.0,72.0,66.0,1023.3,1020.7,1.0,1.0,22.6,24.2,0,0.0,0
195,1.3,14.5,0.0,1.2,8.9,8,24.0,8,10,9.0,13.0,92.0,32.0,1031.8,1029.7,1.0,1.0,4.8,14.0,0,0.0,0
196,12.4,21.2,0.8,3.2,6.3,8,22.0,11,8,6.0,11.0,100.0,73.0,1025.7,1023.7,8.0,2.0,14.4,19.3,0,0.6,0
197,22.2,28.0,0.0,,,16,,9,16,6.0,,76.0,,,,6.0,,25.5,,0,11.0,1
198,13.4,21.9,0.0,9.6,11.2,9,50.0,9,10,35.0,22.0,43.0,25.0,1027.0,1024.3,1.0,0.0,16.1,21.1,0,0.0,0
199,3.7,13.7,0.0,1.0,8.3,10,24.0,9,9,9.0,11.0,83.0,62.0,1035.9,1034.0,2.0,4.0,9.6,12.8,0,0.0,0
200,15.6,28.8,0.0,,,0,50.0,0,0,28.0,30.0,53.0,35.0,,,,,18.6,27.3,0,6.2,1
201,24.4,35.4,0.2,8.2,3.9,15,61.0,5,10,19.0,19.0,85.0,95.0,1011.3,1007.3,7.0,8.0,24.9,24.9,0,155.0,1
202,25.2,35.8,0.4,6.4,11.1,1,39.0,2,0,9.0,17.0,67.0,45.0,1009.2,1005.5,7.0,6.0,30.5,34.7,0,1.8,1
203,11.0,19.3,17.8,11.8,1.4,8,48.0,7,15,6.0,17.0,93.0,81.0,1000.9,1002.0,8.0,7.0,14.4,17.1,1,8.0,1
204,13.2,17.0,0.0,3.6,5.0,9,39.0,8,9,19.0,15.0,55.0,55.0,1022.8,1019.9,7.0,2.0,15.3,16.2,0,0.0,0
205,15.7,22.9,0.0,5.6,8.4,12,87.0,13,15,44.0,54.0,58.0,41.0,1005.3,,6.0,3.0,17.0,22.2,0,0.0,0
206,13.4,29.1,0.0,6.0,11.1,10,39.0,13,9,9.0,22.0,57.0,32.0,1016.2,1012.3,0.0,5.0,20.9,28.7,0,0.0,0
207,9.0,16.1,0.0,1.8,3.8,9,39.0,9,9,13.0,24.0,87.0,64.0,1032.1,1030.6,7.0,5.0,11.2,15.4,0,0.0,0
208,21.4,30.2,0.0,6.4,8.3,5,41.0,6,1,15.0,17.0,71.0,59.0,1013.8,1011.1,7.0,5.0,25.5,28.9,0,0.0,0
209,18.5,31.5,0.0,9.4,3.1,3,46.0,4,5,19.0,24.0,58.0,31.0,1015.1,1010.3,7.0,7.0,22.6,29.5,0,0.0,0
210,9.7,14.5,13.4,1.2,4.7,12,54.0,12,12,28.0,33.0,74.0,66.0,996.0,999.9,7.0,3.0,10.5,12.8,1,8.8,1
211,11.9,21.1,0.0,,,10,33.0,8,9,20.0,24.0,62.0,50.0,1024.5,1021.8,,,17.9,19.3,0,0.0,0
212,9.9,27.8,0.0,6.2,,16,,16,16,,,46.0,25.0,,,,,18.6,23.7,0,0.0,0
213,14.5,17.1,0.0,7.2,,1,30.0,1,4,15.0,6.0,52.0,51.0,1017.8,1015.0,8.0,8.0,15.2,16.4,0,8.0,1
214,13.5,22.9,0.4,3.4,11.9,0,46.0,1,0,13.0,28.0,67.0,52.0,1025.6,1024.3,3.0,1.0,18.2,22.0,0,0.0,0
215,15.7,37.8,0.0,12.4,13.0,0,74.0,1,0,24.0,9.0,27.0,6.0,1017.6,1013.8,0.0,1.0,27.8,37.0,0,0.0,0
216,9.1,17.2,3.6,0.0,5.6,14,33.0,14,14,7.0,20.0,95.0,67.0,1021.2,1020.5,,,12.4,16.3,1,1.2,1
217,8.1,22.4,9.0,,,13,69.0,3,7,11.0,35.0,79.0,36.0,1010.7,1006.6,,,14.1,20.4,1,0.0,0
218,2.4,15.0,0.2,1.0,1.6,3,24.0,1,5,7.0,7.0,99.0,71.0,1013.5,1009.2,7.0,7.0,4.0,12.8,0,3.4,1
219,14.9,23.2,0.0,,,13,50.0,12,14,4.0,28.0,82.0,75.0,1003.8,1003.4,,,18.5,20.3,0,0.0,0
220,15.8,27.7,0.0,5.4,10.5,10,26.0,5,9,9.0,13.0,69.0,43.0,1019.9,1015.6,7.0,0.0,17.3,26.7,0,0.0,0
221,11.0,18.9,0.6,,,8,15.0,2,7,7.0,4.0,97.0,69.0,,,,,13.4,18.0,0,7.6,1
222,8.5,21.4,0.0,4.6,7.8,13,65.0,6,14,20.0,37.0,77.0,54.0,1013.8,1013.9,1.0,6.0,15.7,20.1,0,0.2,0
223,5.8,23.0,0.0,5.8,10.5,2,37.0,0,2,4.0,19.0,36.0,21.0,1021.0,1017.3,1.0,5.0,14.3,22.4,0,0.0,0
224,16.0,17.2,0.0,,,11,54.0,8,8,37.0,30.0,79.0,86.0,1015.6,1013.5,8.0,8.0,17.1,16.6,0,72.0,1
225,11.4,34.8,0.0,,11.0,16,,2,12,4.0,28.0,20.0,16.0,1017.5,1013.5,2.0,3.0,28.2,34.2,0,0.0,0
226,17.7,21.3,0.0,,,8,61.0,8,8,30.0,41.0,72.0,67.0,1009.2,1009.9,8.0,2.0,19.4,20.0,0,0.0,0
227,2.1,19.9,0.0,,,2,17.0,11,1,4.0,2.0,94.0,46.0,,,,,7.4,19.5,0,0.2,0
228,21.7,40.4,0.0,11.8,10.3,15,72.0,12,12,9.0,11.0,20.0,10.0,1018.8,1014.4,1.0,2.0,31.5,39.1,0,0.0,0
229,20.1,29.0,0.4,6.4,11.8,5,52.0,7,1,13.0,33.0,65.0,47.0,1021.8,1017.8,1.0,1.0,23.8,28.8,0,0.0,0
230,12.7,20.0,0.0,,,15,44.0,15,13,24.0,26.0,52.0,41.0,996.2,996.8,,,15.4,19.0,0,0.0,0
231,18.3,22.4,0.0,4.0,7.3,3,44.0,3,6,19.0,22.0,85.0,81.0,1022.2,1019.3,7.0,6.0,19.8,21.1,0,23.8,1
232,10.6,17.5,0.0,,,14,30.0,14,6,17.0,20.0,35.0,48.0,1016.8,1013.4,,1.0,13.0,15.7,0,0.0,0
233,4.3,9.2,4.2,,,14,28.0,14,14,13.0,19.0,94.0,87.0,1022.2,1021.1,8.0,8.0,7.4,8.1,1,0.0,0
234,27.5,33.7,0.0,9.0,11.4,14,37.0,6,14,17.0,19.0,64.0,50.0,1009.9,1006.5,4.0,2.0,30.2,32.9,0,0.4,0
235,11.3,24.5,0.0,,,8,44.0,9,10,19.0,28.0,55.0,49.0,1019.2,1016.8,,,20.6,22.5,0,0.0,0
236,8.8,23.6,0.0,5.2,10.5,0,28.0,0,9,17.0,6.0,50.0,28.0,1022.2,1018.2,0.0,3.0,16.3,23.0,0,0.0,0
237,15.0,29.5,0.0,9.0,13.1,12,35.0,2,12,9.0,19.0,46.0,37.0,1018.5,1015.0,0.0,0.0,22.7,27.0,0,0.0,0
238,6.6,13.7,15.4,2.6,4.1,8,39.0,11,11,9.0,15.0,100.0,75.0,1023.2,1023.4,7.0,5.0,9.8,12.6,1,1.0,0
239,9.1,15.6,0.6,2.2,,15,61.0,14,15,20.0,28.0,86.0,49.0,1006.9,1008.5,8.0,5.0,10.8,14.6,0,3.2,1
240,9.1,23.3,0.0,2.6,8.4,4,35.0,6,5,13.0,28.0,61.0,60.0,1021.1,1016.0,4.0,4.0,17.7,20.2,0,0.0,0
241,4.2,15.3,0.0,1.4,4.7,15,15.0,16,2,0.0,2.0,100.0,70.0,1035.8,1033.1,7.0,1.0,5.9,14.8,0,0.4,0
242,20.6,27.6,2.6,5.4,5.4,6,35.0,8,9,11.0,9.0,82.0,62.0,1007.8,1008.6,7.0,7.0,23.6,26.7,1,0.0,0
243,19.7,25.8,0.0,5.6,10.1,16,,13,0,7.0,24.0,81.0,69.0,1024.6,1022.6,2.0,2.0,22.8,24.7,0,0.0,0
244,2.2,19.7,0.0,3.4,10.8,14,28.0,1,3,7.0,9.0,69.0,35.0,1021.0,1017.9,1.0,3.0,9.4,18.8,0,0.0,0
245,13.9,28.9,0.0,7.8,9.9,8,67.0,3,9,22.0,17.0,58.0,43.0,1010.1,1008.5,6.0,7.0,20.1,24.8,0,0.0,0
246,16.1,21.3,29.9,1.1,9.0,1,37.0,0,2,24.0,17.0,84.0,87.0,1018.7,1016.8,4.0,7.0,19.5,19.8,1,1.8,1
247,15.7,22.5,0.0,3.6,10.1,15,19.0,16,12,0.0,9.0,58.0,55.0,1019.5,1016.6,7.0,3.0,20.8,22.2,0,0.0,0
248,9.5,16.4,0.6,0.6,1.7,16,,12,8,19.0,35.0,85.0,73.0,1022.6,1022.8,7.0,6.0,12.6,13.9,0,0.2,0
249,12.7,16.9,0.0,0.4,,7,61.0,6,7,28.0,30.0,75.0,49.0,994.0,991.4,,,15.2,15.4,0,0.4,0
250,-2.1,13.2,0.0,2.6,,16,,16,16,,,80.0,58.0,,,,,3.4,12.1,0,0.0,0
251,14.1,19.9,11.2,,,9,22.0,12,9,9.0,7.0,99.0,99.0,,,,,15.5,18.1,1,51.6,1
252,9.5,14.8,3.0,1.2,0.0,4,20.0,1,3,9.0,11.0,90.0,87.0,1016.3,1013.9,7.0,8.0,11.1,14.7,1,0.0,0
253,17.3,19.3,0.4,16.2,5.5,15,52.0,13,15,20.0,28.0,96.0,67.0,1004.5,1009.5,8.0,7.0,17.3,18.8,0,5.2,1
254,20.0,36.0,0.0,,,1,43.0,4,1,19.0,19.0,49.0,28.0,1008.7,1002.4,,1.0,26.4,33.8,0,26.8,1
255,15.0,26.3,0.0,,,8,52.0,10,10,13.0,30.0,51.0,57.0,1012.1,1011.6,,,22.7,23.6,0,0.0,0
256,7.3,,0.0,,,16,,16,9,0.0,9.0,73.0,53.0,,,5.0,1.0,14.9,19.5,0,0.0,0
257,7.2,13.1,9.8,1.2,0.6,12,48.0,15,12,19.0,15.0,71.0,89.0,1013.1,1011.3,8.0,8.0,9.7,9.4,1,5.2,1
258,8.8,14.2,13.8,1.8,8.9,15,70.0,15,15,22.0,37.0,94.0,74.0,1008.6,1011.5,,,9.4,11.8,1,6.4,1
259,22.4,30.6,5.2,2.6,0.1,8,39.0,0,10,11.0,19.0,83.0,65.0,1007.4,1004.4,7.0,8.0,25.0,29.8,1,6.4,1
260,10.0,21.5,0.0,4.8,3.6,12,35.0,0,11,11.0,19.0,65.0,53.0,1008.2,1008.1,7.0,7.0,16.1,20.1,0,5.2,1
261,,19.2,0.0,,,16,,16,16,,,,,,,,,,,0,0.0,0
262,13.5,18.9,34.4,,,2,65.0,9,9,37.0,43.0,70.0,68.0,1021.0,1017.4,8.0,8.0,18.7,18.5,1,4.6,1
263,12.0,25.1,0.0,,,7,39.0,6,14,4.0,20.0,63.0,45.0,1014.6,1010.6,,,17.9,24.1,0,0.0,0
264,9.8,18.5,0.0,0.8,6.7,3,24.0,13,2,9.0,9.0,83.0,47.0,1031.8,1030.2,,,10.7,18.1,0,0.0,0
265,15.8,22.5,0.0,,,8,52.0,12,8,9.0,20.0,73.0,66.0,1021.0,1019.5,,,19.4,22.2,0,13.4,1
266,9.5,17.5,13.2,2.2,2.1,8,28.0,1,12,9.0,4.0,59.0,46.0,1022.9,1021.8,7.0,7.0,13.7,16.1,1,0.0,0
267,17.7,32.9,0.2,,,13,44.0,4,6,7.0,7.0,89.0,41.0,1021.9,1017.3,,,20.7,32.6,0,0.0,0
268,16.7,24.7,0.0,4.2,2.9,1,31.0,3,9,15.0,17.0,78.0,65.0,1010.6,1008.3,7.0,7.0,17.7,23.0,0,2.6,1
269,13.0,28.0,0.0,,,2,50.0,1,0,30.0,24.0,49.0,28.0,,,,,20.6,27.1,0,0.0,0
270,12.3,20.0,0.0,,,5,57.0,15,0,15.0,9.0,86.0,72.0,1020.6,1017.3,,,14.0,19.1,0,7.4,1
271,17.4,32.6,0.0,,,10,33.0,2,8,13.0,20.0,69.0,47.0,1011.6,1009.1,,,21.2,31.6,0,0.0,0
272,2.6,18.1,0.4,1.0,6.7,1,15.0,7,8,9.0,4.0,99.0,60.0,1026.3,1022.5,6.0,1.0,4.5,17.1,0,0.2,0
273,13.6,24.5,0.0,,,6,26.0,13,7,13.0,17.0,55.0,37.0,1021.3,1017.1,,,17.8,23.5,0,0.0,0
274,6.0,22.5,0.0,,,12,39.0,11,11,20.0,24.0,51.0,45.0,,,,,18.9,20.6,0,0.0,0
275,10.1,26.8,0.0,11.2,,16,,16,16,,,57.0,14.0,,,,,15.7,25.7,0,0.0,0
276,10.9,19.0,0.0,,,4,50.0,3,4,11.0,37.0,66.0,69.0,1030.7,1026.7,,,16.7,17.5,0,0.0,0
277,11.9,23.6,0.8,,,5,28.0,3,3,11.0,17.0,79.0,57.0,1021.7,1019.3,3.0,3.0,17.3,22.8,0,0.8,0
278,7.4,13.5,0.2,1.8,5.6,15,52.0,13,15,26.0,26.0,71.0,56.0,1016.3,1018.5,3.0,6.0,9.2,13.0,0,0.0,0
279,0.4,14.7,0.0,,,11,28.0,11,3,15.0,13.0,68.0,51.0,1019.3,1016.3,,,8.2,13.9,0,0.0,0
280,12.6,32.6,0.0,5.2,13.0,10,31.0,16,10,0.0,13.0,76.0,,1022.2,1019.0,0.0,1.0,17.5,31.3,0,0.0,0
281,24.0,38.0,0.0,9.4,8.9,2,33.0,9,8,9.0,7.0,33.0,18.0,1007.7,1006.9,4.0,3.0,27.9,35.6,0,0.0,0
282,13.3,18.4,0.2,,,8,30.0,15,1,6.0,9.0,95.0,68.0,,,,,14.6,17.9,0,17.6,1
283,22.9,34.3,0.0,11.0,10.5,6,37.0,1,6,7.0,22.0,54.0,45.0,1015.5,1010.8,3.0,3.0,28.8,31.8,0,0.0,0
284,8.7,19.7,1.6,5.2,8.0,7,98.0,7,6,31.0,52.0,63.0,33.0,1009.1,1001.5,3.0,6.0,15.6,18.5,1,3.4,1
285,13.3,24.1,0.0,,,8,50.0,11,10,19.0,13.0,62.0,47.0,,,,,19.7,22.9,0,0.0,0
286,19.3,33.1,4.0,3.0,11.7,3,50.0,3,7,28.0,22.0,51.0,49.0,1019.7,1016.4,1.0,2.0,24.3,26.7,1,4.6,1
287,10.8,18.8,5.0,,,13,56.0,3,13,24.0,33.0,55.0,71.0,1014.9,1014.1,3.0,8.0,16.7,12.1,1,1.0,0
288,10.6,19.2,13.2,2.6,8.8,11,41.0,14,7,19.0,9.0,71.0,34.0,1013.9,1014.6,4.0,5.0,13.8,17.4,1,0.2,0
289,17.5,24.1,0.0,,,4,20.0,1,16,9.0,,80.0,,1012.4,,,,21.9,,0,11.2,1
290,9.7,20.9,8.2,1.8,9.4,4,24.0,9,2,6.0,2.0,92.0,63.0,1019.8,1018.5,1.0,2.0,14.6,19.3,1,0.0,0
291,4.3,15.0,0.2,1.4,4.5,10,30.0,15,10,7.0,13.0,99.0,74.0,1023.9,1023.1,8.0,6.0,10.1,13.3,0,2.2,1
292,20.8,24.8,0.0,,,4,35.0,1,3,22.0,17.0,74.0,79.0,1012.4,1010.0,,,24.2,23.4,0,0.0,0
293,4.4,13.1,0.0,,,14,37.0,1,4,7.0,13.0,99.0,84.0,,,,,6.2,10.3,0,0.8,0
294,6.7,19.3,0.0,3.6,7.6,10,41.0,8,0,20.0,20.0,62.0,55.0,1022.8,1020.5,1.0,7.0,15.7,17.6,0,0.0,0
295,14.0,30.7,0.0,7.0,12.4,5,43.0,5,1,31.0,11.0,54.0,21.0,1024.9,1020.1,0.0,1.0,20.3,28.9,0,0.0,0
296,21.1,39.3,0.0,14.8,13.4,4,44.0,5,3,30.0,15.0,22.0,11.0,1008.4,1005.4,0.0,,28.5,36.5,0,0.0,0
297,17.4,22.9,22.4,1.6,2.4,1,37.0,2,0,11.0,17.0,72.0,60.0,1027.9,1024.4,8.0,7.0,20.1,22.6,1,4.2,1
298,15.8,19.8,0.0,,,1,31.0,2,1,15.0,20.0,67.0,63.0,1023.1,1021.6,,,17.2,18.0,0,0.0,0
299,4.0,19.9,0.0,,,14,59.0,3,14,7.0,37.0,75.0,37.0,1020.2,1014.0,,,10.3,18.4,0,0.0,0
300,16.8,32.5,0.8,7.6,1.0,3,93.0,3,3,35.0,61.0,71.0,36.0,1009.4,1000.8,7.0,7.0,19.2,29.1,0,2.4,1
301,15.3,21.9,0.0,9.2,7.7,16,,13,14,28.0,37.0,54.0,52.0,1007.6,1006.0,5.0,7.0,17.0,17.2,0,4.0,1
302,2.6,19.9,0.0,5.2,,12,28.0,9,11,7.0,11.0,39.0,15.0,1025.2,1022.2,1.0,6.0,12.8,19.5,0,0.0,0
303,-2.8,14.1,0.0,2.2,6.8,14,48.0,16,14,0.0,26.0,81.0,38.0,1017.3,1012.9,1.0,7.0,3.0,12.8,0,1.0,0
304,17.5,38.3,0.6,,,13,50.0,3,6,26.0,15.0,39.0,19.0,,,,,29.9,36.9,0,4.4,1
305,9.3,19.0,0.0,5.8,4.8,7,65.0,7,7,30.0,31.0,45.0,47.0,1007.8,1003.9,6.0,7.0,16.1,18.0,0,0.2,0
306,-2.6,6.6,0.4,,,12,48.0,12,13,11.0,17.0,81.0,65.0,,,,,0.2,3.9,0,0.0,0
307,16.1,20.3,3.8,4.0,8.0,13,35.0,7,14,13.0,22.0,94.0,65.0,1017.9,1015.9,7.0,4.0,16.7,19.3,1,0.4,0
308,13.0,18.0,0.0,,,6,59.0,6,16,9.0,,70.0,,1015.4,1010.0,,,15.2,,0,3.0,1
309,13.3,18.5,2.2,,,8,33.0,12,1,15.0,13.0,81.0,65.0,1027.9,1025.1,8.0,,13.8,17.9,1,0.0,0
310,14.4,21.3,10.0,,,16,,9,8,37.0,15.0,62.0,54.0,,,5.0,7.0,20.1,20.4,1,8.8,1
311,12.4,32.3,0.0,8.2,11.5,1,35.0,1,10,24.0,7.0,33.0,15.0,1015.5,1010.5,0.0,2.0,23.0,32.1,0,0.0,0
312,20.5,26.9,28.2,2.8,6.3,3,72.0,15,9,24.0,9.0,87.0,68.0,1001.4,1004.0,8.0,4.0,20.5,23.3,1,22.4,1
313,11.9,28.1,0.0,4.0,9.0,12,30.0,9,15,6.0,15.0,65.0,28.0,1014.9,1010.3,1.0,5.0,20.4,27.9,0,0.0,0
314,17.7,19.6,1.0,7.0,0.0,16,,8,11,26.0,22.0,87.0,80.0,1017.3,1018.9,8.0,8.0,17.8,18.4,0,2.2,1
315,4.5,14.3,4.0,2.2,7.0,11,44.0,4,8,15.0,13.0,55.0,80.0,1018.0,1019.6,3.0,7.0,11.6,9.6,1,2.4,1
316,5.1,22.2,3.4,6.0,,16,,3,7,6.0,30.0,79.0,40.0,1016.5,1011.1,3.0,1.0,12.1,21.7,1,0.0,0
317,19.7,27.1,0.0,,,5,41.0,5,5,17.0,33.0,74.0,65.0,1017.7,1014.2,,,23.7,25.9,0,0.0,0
318,14.8,28.8,0.2,,,0,35.0,1,11,19.0,20.0,67.0,68.0,1016.8,1013.9,,,21.8,25.3,0,0.0,0
319,25.6,34.8,0.0,9.4,10.7,1,48.0,1,5,26.0,31.0,60.0,39.0,1014.8,1011.0,5.0,5.0,29.6,33.4,0,0.0,0
320,9.7,30.2,0.0,8.2,,10,37.0,9,3,19.0,13.0,44.0,29.0,1022.7,1018.1,1.0,4.0,16.0,27.6,0,0.0,0
321,9.5,14.5,20.6,,,13,59.0,13,14,20.0,9.0,,,,,,,,,1,2.6,1
322,21.0,27.4,0.0,,,5,19.0,16,2,0.0,6.0,81.0,73.0,1016.2,1015.7,,,23.1,25.1,0,0.0,0
323,18.2,33.8,0.0,11.0,10.8,1,52.0,1,4,17.0,20.0,53.0,29.0,1013.4,1010.9,1.0,5.0,24.7,33.3,0,0.0,0
324,15.1,26.7,0.0,10.0,0.7,12,37.0,3,12,15.0,9.0,45.0,51.0,1005.9,1007.0,7.0,7.0,24.9,24.3,0,0.2,0
325,1.1,10.9,0.0,0.6,8.7,6,50.0,6,3,20.0,13.0,80.0,47.0,1021.3,1018.3,,,2.1,10.8,0,0.0,0
326,13.7,26.5,6.8,,,7,69.0,7,13,22.0,19.0,64.0,41.0,1010.1,1008.1,,,18.5,25.9,1,0.0,0
327,19.8,37.0,0.0,11.4,13.0,0,70.0,1,12,24.0,26.0,44.0,32.0,1007.8,1004.9,0.0,1.0,26.1,35.1,0,0.0,0
328,11.7,26.0,0.0,11.6,11.8,15,43.0,12,12,11.0,17.0,,44.0,1012.7,1012.4,4.0,3.0,18.2,24.7,0,0.0,0
329,18.1,34.7,2.2,,,10,44.0,10,10,30.0,22.0,68.0,26.0,1012.1,1010.3,,,20.2,32.4,1,0.0,0
330,10.1,22.9,0.2,3.0,10.8,6,56.0,6,9,13.0,15.0,62.0,57.0,1021.2,1015.8,2.0,6.0,17.2,21.2,0,0.0,0
331,10.7,21.4,12.6,,,13,43.0,16,15,0.0,13.0,60.0,33.0,1019.8,1019.3,,,13.9,20.3,1,0.0,0
332,19.2,21.6,17.8,4.8,3.1,5,37.0,12,12,13.0,20.0,89.0,82.0,1015.4,1014.3,7.0,8.0,19.9,19.6,1,0.0,0
333,2.2,12.2,2.8,,,6,44.0,3,6,19.0,28.0,98.0,71.0,1019.9,1017.4,8.0,8.0,6.7,11.0,1,0.0,0
334,24.5,30.8,0.4,10.6,0.1,0,44.0,2,1,22.0,24.0,71.0,68.0,1011.1,1008.4,7.0,7.0,28.1,28.4,0,3.8,1
335,9.7,15.3,0.0,3.0,0.7,6,52.0,3,3,30.0,33.0,61.0,43.0,1022.4,1019.2,7.0,7.0,11.8,15.0,0,0.0,0
336,8.6,19.7,3.4,0.2,7.4,2,22.0,4,2,9.0,17.0,,82.0,1021.6,1019.3,6.0,3.0,,18.0,1,0.2,0
337,19.0,23.7,0.6,,,2,37.0,9,10,7.0,20.0,76.0,77.0,1017.1,1017.6,,4.0,22.0,23.3,0,9.0,1
338,22.4,38.7,0.0,,11.5,0,70.0,0,0,37.0,31.0,42.0,17.0,1013.4,1011.6,,,27.4,37.9,0,0.0,0
339,13.7,28.1,0.0,3.8,9.4,7,43.0,13,14,19.0,19.0,47.0,22.0,1014.2,1009.8,3.0,2.0,22.3,27.5,0,0.0,0
340,11.9,23.5,0.0,,,10,39.0,8,11,19.0,19.0,83.0,48.0,1011.2,1010.9,5.0,,13.5,22.0,0,0.0,0
341,24.2,38.0,0.0,11.8,10.7,1,52.0,3,6,30.0,11.0,47.0,21.0,1017.8,1013.8,3.0,4.0,28.5,35.7,0,0.0,0
342,7.3,24.5,0.0,,,10,33.0,1,12,13.0,20.0,42.0,39.0,1026.2,1022.3,,,19.2,22.0,0,0.0,0
343,17.9,31.8,0.0,,,0,43.0,10,0,7.0,20.0,65.0,23.0,1015.4,1013.2,,,23.1,31.3,0,0.0,0
344,10.2,30.7,0.0,,,1,28.0,7,5,2.0,9.0,67.0,28.0,1024.2,1020.6,,,19.6,29.6,0,0.0,0
345,11.4,24.7,0.8,,,5,28.0,13,4,2.0,17.0,76.0,63.0,1018.4,1014.4,,,18.2,21.9,0,4.2,1
346,6.9,23.7,0.0,,,10,37.0,9,11,17.0,6.0,47.0,31.0,1021.3,1021.1,,,15.4,21.3,0,0.0,0
347,4.9,14.0,5.0,,,16,,16,1,,26.0,,,,,,,,7.9,1,46.0,1
348,11.0,25.0,0.0,,,10,50.0,0,10,19.0,30.0,51.0,49.0,1022.3,1019.6,,,19.7,23.4,0,0.0,0
349,10.4,19.6,,,,1,26.0,1,0,11.0,15.0,87.0,55.0,1025.5,1022.0,,,13.3,18.5,2,0.0,0
350,0.6,16.1,0.0,1.6,,6,20.0,13,14,15.0,7.0,94.0,55.0,1032.4,1028.8,7.0,7.0,7.1,15.0,0,0.2,0
351,2.9,18.1,0.0,1.2,9.8,7,20.0,1,6,6.0,11.0,99.0,58.0,1021.1,1018.6,,,7.8,17.7,0,0.0,0
352,12.2,19.1,5.2,1.0,3.6,15,28.0,12,8,13.0,11.0,78.0,67.0,1030.4,1026.8,5.0,7.0,15.9,17.8,1,0.0,0
353,14.1,18.2,1.0,4.2,8.9,13,65.0,12,12,31.0,24.0,64.0,52.0,1016.3,1016.5,3.0,1.0,16.7,17.0,0,0.4,0
354,-3.2,13.9,0.0,0.6,8.6,0,24.0,4,5,6.0,7.0,84.0,38.0,1025.4,1022.8,1.0,1.0,3.0,13.1,0,0.0,0
355,8.3,12.7,0.0,2.4,0.2,13,50.0,7,13,20.0,39.0,66.0,52.0,1023.3,1020.8,7.0,7.0,10.1,12.3,0,0.0,0
356,8.5,17.9,0.0,,6.6,15,30.0,3,15,4.0,15.0,76.0,42.0,1022.8,1022.1,,,11.0,16.3,0,0.0,0
357,2.0,15.3,0.0,,,6,19.0,16,14,0.0,4.0,88.0,48.0,1029.1,1026.5,,,5.7,14.2,0,0.0,0
358,16.6,32.3,0.0,8.0,11.5,3,54.0,3,8,33.0,30.0,44.0,59.0,1008.9,1010.2,7.0,3.0,24.1,24.7,0,0.0,0
359,6.8,14.8,1.6,3.6,5.4,12,52.0,14,12,26.0,37.0,58.0,90.0,1002.2,1006.5,7.0,7.0,12.4,10.4,1,3.0,1
360,14.1,20.4,0.0,7.2,4.8,15,43.0,15,12,15.0,20.0,62.0,58.0,1008.5,1007.8,4.0,7.0,16.8,19.2,0,0.0,0
361,14.5,25.1,0.0,,,5,33.0,7,4,19.0,24.0,69.0,65.0,1020.2,1016.2,,,20.9,22.5,0,0.2,0
362,14.8,28.0,0.0,4.8,13.3,1,28.0,4,12,17.0,9.0,63.0,43.0,1012.3,1009.8,1.0,4.0,20.0,26.7,0,0.0,0
363,8.1,31.6,0.0,6.6,11.4,3,35.0,4,14,6.0,13.0,18.0,7.0,1017.3,1012.4,0.0,0.0,25.0,31.1,0,0.0,0
364,26.3,33.4,0.0,7.4,6.1,5,46.0,16,14,0.0,22.0,71.0,72.0,1007.0,1004.5,6.0,7.0,31.5,31.6,0,11.4,1
365,13.2,17.6,11.2,0.4,5.6,11,19.0,16,11,0.0,15.0,99.0,80.0,1019.3,1017.9,,,13.8,15.9,1,0.0,0
366,17.5,27.1,0.0,4.8,10.7,4,28.0,14,4,2.0,13.0,76.0,68.0,1015.1,1011.5,2.0,2.0,22.8,25.5,0,0.0,0
